prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout
SAT,80,0,0,19509.731029,0.23025981198846582,20.193687,19380.514397,false,,,,,,1200030.918184,0,3.6150160000000002,1200027.303168,true
SAT,80,1,0,55597.476031000006,0.3013984537697701,17.064497,55370.384533,false,,,,,,1200201.544619,0,15.437048,1200186.107571,true
SAT,80,2,0,330785.78634500003,0.31539763352201844,36.794619,330525.05663,false,,,,,,1200403.659112,0,11.537602999999999,1200392.121509,true
SAT,80,3,0,3357.278293,0.14372268576633318,63.046981,2892.3921090000003,false,,,,,,7617.266074,0.143722685766336,6.848375,7610.417699,false
SAT,80,4,0,69634.562998,0.2593712789708317,23.178043000000002,69407.38559600001,false,,,,,,1200033.867472,0,3.495559,1200030.371913,true
SAT,80,5,0,273561.10055699997,0.2114121316410834,26.431464,273353.201342,false,,,,,,791731.861059,0.211412131641083,9.910487999999999,791721.950571,false
SAT,80,6,0,3813.767805,0.11453129976925114,30.935243999999997,3509.5040759999997,false,,,,,,3168.253945,0.11453129976925,9.612342,3158.641603,false
SAT,80,7,0,131548.53498199998,0.3237262934214401,27.559084,131318.084335,false,,,,,,1200333.5988929998,0,15.908374,1200317.690519,true
SAT,80,8,0,55161.95104,0.24063884859083148,42.503868000000004,54877.150651,false,,,,,,1200040.620184,0,10.947209999999998,1200029.672974,true
SAT,80,9,0,11173.891710999998,0.2365265973097982,32.00874,10926.052909,false,,,,,,1200034.600088,0,6.117826,1200028.482262,true
SAT,80,10,0,55749.242124,0.2167084708024265,22.004316,55513.062419,false,,,,,,749200.3356519999,0.216708470802428,11.855025,749188.480627,false
SAT,80,11,0,100391.866811,0.2560422520274267,29.040812000000003,100116.62649699999,false,,,,,,1200048.95706,0,13.386698,1200035.570362,true
SAT,80,12,0,13517.854299,0.18899662710408868,43.455534,13208.272446,false,,,,,,136186.154319,0.18899662710409,13.247432,136172.906887,false
SAT,80,13,0,6453.239667000001,0.23396044310432956,41.985081,6166.740734,false,,,,,,1200036.561428,0,8.60249,1200027.958938,true
